Employee_ID,Department,Attrition_Probability,Predicted_Attrition_Flag,Forecasted_KPI_Score,Predicted_Top_Performer,Attendance_Status,Critical_Flight_Risk,Performance_Level,Flight_Risk_Level,Risk_Segment,Satisfaction_Score,Work_Life_Balance,Compa_Ratio,Total_Overtime_Hours,Training_Hours_Completed,Manager_Rating
EMP00920,Sales,0.93,1,86.6,1,Normal,0,High,High,"High Risk, High Performer",2,3,1.442359608449253,30,0,4
EMP01599,Operations,0.929,1,119.9,1,Normal,0,High,High,"High Risk, High Performer",1,1,1.3631222456201288,23,35,5
EMP00221,Finance,0.928,1,79.1,1,Normal,0,Medium,High,"High Risk, Medium Performer",1,2,0.9110199345186292,24,12,4
EMP01603,HR,0.928,1,68.8,0,Normal,0,Low,High,"High Risk, Low Performer",4,4,0.597247408308089,26,9,2
EMP00428,Technology,0.926,1,86.4,0,Normal,0,High,High,"High Risk, High Performer",1,3,0.6905633144274359,16,15,3
EMP01088,Sales,0.926,1,102.4,1,Normal,0,High,High,"High Risk, High Performer",1,2,0.42344152498712,16,32,5
EMP00443,Technology,0.925,1,86.4,1,Normal,0,High,High,"High Risk, High Performer",2,1,0.6723587648147019,17,16,4
EMP00648,Finance,0.925,1,107.4,1,Normal,0,High,High,"High Risk, High Performer",2,2,1.2537506734634671,23,15,5
EMP01902,Finance,0.925,1,94.4,1,Normal,0,High,High,"High Risk, High Performer",1,3,0.9962182436072776,21,15,5
EMP00004,Operations,0.924,1,115.8,1,Normal,0,High,High,"High Risk, High Performer",2,5,1.497069231270217,27,18,5
EMP00010,Marketing,0.924,1,86.4,1,Normal,0,High,High,"High Risk, High Performer",2,2,0.9130704365079364,21,13,3
EMP00203,Technology,0.924,1,68.8,0,Normal,0,Low,High,"High Risk, Low Performer",4,3,0.5028968713789108,20,7,2
EMP00992,Finance,0.924,1,100.2,1,Normal,0,High,High,"High Risk, High Performer",2,2,1.4409217124621825,20,12,5
EMP01020,Operations,0.923,1,71.1,0,Normal,0,Medium,High,"High Risk, Medium Performer",5,1,0.8866009595553915,20,4,2
EMP01856,Marketing,0.921,1,112.0,1,Normal,0,High,High,"High Risk, High Performer",1,2,0.9289434523809524,19,29,5
EMP01327,Operations,0.919,1,58.6,0,Normal,0,Low,High,"High Risk, Low Performer",5,3,0.4462909493519745,22,2,1
EMP01503,Sales,0.919,1,87.8,1,Normal,0,High,High,"High Risk, High Performer",2,1,1.0602885110767646,29,8,5
EMP01100,Marketing,0.918,1,68.8,0,Normal,0,Low,High,"High Risk, Low Performer",4,2,0.6029265873015873,23,8,1
EMP01654,Finance,0.918,1,119.9,1,Normal,0,High,High,"High Risk, High Performer",1,1,1.5524058187243566,23,31,5
EMP01701,Operations,0.918,1,79.1,0,Normal,0,Medium,High,"High Risk, Medium Performer",2,1,0.8178255866964809,27,10,3
EMP00143,Finance,0.917,1,77.0,0,Normal,0,Medium,High,"High Risk, Medium Performer",3,4,1.0197065771478304,22,1,2
EMP01457,Operations,0.917,1,100.2,1,Normal,0,High,High,"High Risk, High Performer",1,2,1.4758482947267872,22,12,5
EMP00338,Sales,0.915,1,77.0,0,Normal,0,Medium,High,"High Risk, Medium Performer",4,4,1.051087068521381,20,3,2
EMP00388,Operations,0.915,1,77.0,0,Normal,0,Medium,High,"High Risk, Medium Performer",4,3,0.4751644486898378,20,15,2
EMP00525,Sales,0.915,1,58.6,0,Normal,0,Low,High,"High Risk, Low Performer",5,2,0.4208140133951571,32,2,1
EMP00772,HR,0.914,1,100.2,1,Normal,0,High,High,"High Risk, High Performer",1,1,1.373182671041184,31,9,5
EMP00392,HR,0.913,1,103.5,1,Normal,0,High,High,"High Risk, High Performer",1,3,1.20350939717613,19,21,5
EMP00503,Technology,0.913,1,63.3,0,Normal,0,Low,High,"High Risk, Low Performer",3,3,0.6512776727450144,22,1,1
EMP00643,Operations,0.913,1,63.3,0,Normal,0,Low,High,"High Risk, Low Performer",3,5,0.5539804181230055,23,6,2
EMP01579,Operations,0.913,1,58.6,0,Normal,0,Low,High,"High Risk, Low Performer",3,3,0.4395393265744741,29,1,1
EMP01956,Marketing,0.913,1,112.0,1,Normal,0,High,High,"High Risk, High Performer",2,2,1.0289248511904765,21,28,5
EMP00120,Finance,0.912,1,77.0,0,Normal,0,Medium,High,"High Risk, Medium Performer",4,2,0.5465933109536243,16,15,2
EMP01650,Finance,0.912,1,63.3,0,Normal,0,Low,High,"High Risk, Low Performer",3,5,0.5957561440590161,20,1,1
EMP01938,Operations,0.91,1,119.9,1,Normal,0,High,High,"High Risk, High Performer",1,3,1.5203199965264964,22,37,5
EMP00130,Operations,0.908,1,58.6,0,Normal,0,Low,High,"High Risk, Low Performer",4,4,0.4560601784512516,22,0,1
EMP00201,Marketing,0.907,1,83.5,1,Normal,0,Medium,High,"High Risk, Medium Performer",2,4,1.020027281746032,30,7,3
EMP00635,Technology,0.906,1,71.1,0,Normal,0,Medium,High,"High Risk, Medium Performer",3,3,0.7081478319204733,30,3,2
EMP00719,Operations,0.906,1,92.4,1,Normal,0,High,High,"High Risk, High Performer",1,2,1.3574126739465515,17,4,4
EMP00055,Finance,0.905,1,71.1,0,Normal,0,Medium,High,"High Risk, Medium Performer",4,1,0.8153984831530523,27,3,2
EMP01583,Finance,0.905,1,104.4,1,Normal,0,High,High,"High Risk, High Performer",2,1,0.7206059099009491,31,25,5
EMP01655,Sales,0.905,1,68.8,0,Normal,0,Low,High,"High Risk, Low Performer",3,2,0.4713549716640907,22,7,1
EMP00746,Technology,0.904,1,117.7,1,Normal,0,High,High,"High Risk, High Performer",2,3,0.6461751133337399,31,38,5
EMP01630,Marketing,0.904,1,92.4,1,Normal,0,High,High,"High Risk, High Performer",1,3,1.4932208994708995,21,7,5
EMP01632,Sales,0.904,1,58.6,0,Normal,0,Low,High,"High Risk, Low Performer",4,5,0.489510561566203,21,6,2
EMP01472,Operations,0.903,1,111.7,1,Normal,0,High,High,"High Risk, High Performer",1,3,1.3417384885917114,24,20,5
EMP00302,Sales,0.901,1,94.4,1,Normal,0,High,High,"High Risk, High Performer",2,1,1.00887171561051,23,12,4
EMP00417,Technology,0.901,1,63.3,0,Normal,0,Low,High,"High Risk, Low Performer",4,1,0.5661604765099307,22,3,1
EMP00551,Technology,0.901,1,112.5,1,Normal,0,High,High,"High Risk, High Performer",1,4,0.8367485922221545,22,32,5
EMP01188,Marketing,0.901,1,93.0,1,Normal,0,High,High,"High Risk, High Performer",2,2,0.6401083002645502,23,22,4
EMP01023,Technology,0.9,1,79.1,0,Normal,0,Medium,High,"High Risk, Medium Performer",2,2,0.6780406985017584,25,12,3
EMP01919,Sales,0.9,1,63.3,0,Normal,0,Low,High,"High Risk, Low Performer",3,3,0.5979701184956208,15,4,2
EMP00200,Finance,0.899,1,112.0,1,Normal,0,High,High,"High Risk, High Performer",1,2,1.0263168801027809,19,25,5
EMP01367,Marketing,0.899,1,119.9,1,Normal,0,High,High,"High Risk, High Performer",2,3,1.279389880952381,28,35,5
EMP00088,Operations,0.898,1,86.6,1,Normal,0,High,High,"High Risk, High Performer",2,5,1.375431474285218,28,2,4
EMP00259,Marketing,0.898,1,97.4,1,Normal,0,High,High,"High Risk, High Performer",3,4,0.5509362599206349,28,26,4
EMP00484,Sales,0.898,1,71.1,0,Normal,0,Medium,High,"High Risk, Medium Performer",5,4,0.8831324059763008,17,3,2
EMP00996,Sales,0.898,1,119.4,1,Normal,0,High,High,"High Risk, High Performer",1,1,0.9473364245234416,18,35,5
EMP01333,Technology,0.898,1,115.8,1,Normal,0,High,High,"High Risk, High Performer",1,3,1.513925311540729,20,17,5
EMP00898,HR,0.897,1,79.1,0,Normal,0,Medium,High,"High Risk, Medium Performer",1,3,0.695715977819939,23,12,3
EMP01565,Operations,0.897,1,92.4,1,Normal,0,High,High,"High Risk, High Performer",1,1,1.4437943685821593,31,3,4
EMP01097,HR,0.896,1,107.4,1,Normal,0,High,High,"High Risk, High Performer",1,3,1.3657089548327586,20,14,5
EMP00266,Operations,0.895,1,79.1,1,Normal,0,Medium,High,"High Risk, Medium Performer",1,1,0.9745023120508868,25,10,2
EMP00318,Operations,0.895,1,119.4,1,Normal,0,High,High,"High Risk, High Performer",2,1,1.0001194016889912,23,37,5
EMP01389,Marketing,0.895,1,92.4,1,Normal,0,High,High,"High Risk, High Performer",2,4,1.369336970899471,17,6,4
EMP00084,Sales,0.893,1,83.5,1,Normal,0,Medium,High,"High Risk, Medium Performer",2,3,1.2328284389489954,27,6,4
EMP01753,Sales,0.893,1,119.9,1,Normal,0,High,High,"High Risk, High Performer",1,3,1.2805151983513652,22,35,5
EMP00369,HR,0.892,1,112.5,1,Normal,0,High,High,"High Risk, High Performer",1,3,0.6506850033018522,22,33,5
EMP01231,Technology,0.892,1,58.6,0,Normal,0,Low,High,"High Risk, Low Performer",3,2,0.4123213595983005,28,6,1
EMP00364,Finance,0.891,1,117.7,1,Normal,0,High,High,"High Risk, High Performer",2,3,0.7744104604417921,22,39,5
EMP00594,Technology,0.891,1,77.0,0,Normal,0,Medium,High,"High Risk, Medium Performer",4,2,0.5089650545831554,23,11,2
EMP00515,Operations,0.89,1,66.3,0,Normal,0,Low,High,"High Risk, Low Performer",3,3,0.7223585089985455,21,0,1
EMP01921,Operations,0.89,1,94.4,1,Normal,0,High,High,"High Risk, High Performer",2,2,1.0318802509606408,25,12,4
EMP00178,HR,0.889,1,119.9,1,Normal,0,High,High,"High Risk, High Performer",1,1,1.1333424177943627,22,39,5
EMP01085,Sales,0.889,1,63.3,0,Normal,0,Low,High,"High Risk, Low Performer",3,1,0.5551983513652756,25,6,2
EMP00600,Operations,0.887,1,103.5,1,Normal,0,High,High,"High Risk, High Performer",2,4,0.9944641035104096,18,20,4
EMP00797,Sales,0.887,1,58.6,0,Normal,0,Low,High,"High Risk, Low Performer",3,1,0.5173312725399278,17,2,1
EMP01747,Technology,0.887,1,63.3,0,Normal,0,Low,High,"High Risk, Low Performer",4,3,0.5876888048626782,21,4,2
EMP00355,Sales,0.886,1,86.4,1,Normal,0,High,High,"High Risk, High Performer",1,3,0.872478104070067,25,15,4
EMP01093,Operations,0.885,1,119.9,1,Normal,0,High,High,"High Risk, High Performer",1,4,1.1572737337993615,22,33,5
EMP00697,Sales,0.883,1,111.7,1,Normal,0,High,High,"High Risk, High Performer",1,3,1.2872952086553322,23,23,5
EMP00413,Technology,0.882,1,119.9,1,Normal,0,High,High,"High Risk, High Performer",2,3,1.1167489988005936,21,38,5
EMP00376,Technology,0.881,1,66.3,0,Normal,0,Low,High,"High Risk, Low Performer",3,4,0.7349413510601532,21,0,2
EMP00207,Sales,0.879,1,87.8,1,Normal,0,High,High,"High Risk, High Performer",1,3,1.1325914477073673,25,8,4
EMP00260,Technology,0.879,1,58.6,0,Normal,0,Low,High,"High Risk, Low Performer",3,2,0.422424833811063,29,0,1
EMP01381,Technology,0.875,1,66.3,0,Normal,0,Low,High,"High Risk, Low Performer",4,3,0.7462137382854587,21,0,2
EMP01844,Sales,0.874,1,68.8,0,Normal,0,Low,High,"High Risk, Low Performer",4,3,0.5646470891293148,27,7,2
EMP00296,Finance,0.873,1,83.5,1,Normal,0,Medium,High,"High Risk, Medium Performer",1,2,1.0517323552571594,26,7,4
EMP01772,HR,0.872,1,115.8,1,Normal,0,High,High,"High Risk, High Performer",1,3,1.456357899812371,24,23,5
EMP01888,Technology,0.872,1,86.4,0,Normal,0,High,High,"High Risk, High Performer",2,2,0.7423919009574922,19,13,3
EMP01739,Technology,0.871,1,104.4,1,Normal,0,High,High,"High Risk, High Performer",2,2,0.8197027911609848,24,25,5
EMP00871,Finance,0.87,1,77.0,0,Normal,0,Medium,High,"High Risk, Medium Performer",4,3,0.9938041361017862,21,3,2
EMP01128,Operations,0.87,1,118.6,1,Normal,0,High,High,"High Risk, High Performer",1,1,1.5152725614918698,19,26,5
EMP00658,Finance,0.869,1,79.1,0,Normal,0,Medium,High,"High Risk, Medium Performer",2,2,0.8585623109121804,20,8,3
EMP01214,Finance,0.869,1,118.6,1,Normal,0,High,High,"High Risk, High Performer",2,5,1.1930975175100502,25,26,5
EMP01674,Operations,0.869,1,94.4,1,Normal,0,High,High,"High Risk, High Performer",2,4,1.2158348349000283,27,12,4
EMP01728,Operations,0.869,1,92.4,1,Normal,0,High,High,"High Risk, High Performer",2,1,1.4424700953042573,17,5,4
EMP00166,Sales,0.868,1,94.4,1,Normal,0,High,High,"High Risk, High Performer",2,2,0.9431117980422464,21,14,4
EMP01356,Marketing,0.866,1,79.1,0,Normal,0,Medium,High,"High Risk, Medium Performer",5,2,0.7921937003968254,21,8,2
EMP00834,Sales,0.865,1,119.4,1,Normal,0,High,High,"High Risk, High Performer",1,3,0.9583719732096856,22,38,5
EMP00893,Technology,0.865,1,71.1,0,Normal,0,Medium,High,"High Risk, Medium Performer",4,1,0.8616616860807871,21,3,2
EMP01557,Technology,0.865,1,86.6,1,Normal,0,High,High,"High Risk, High Performer",2,2,1.3448293387001686,27,0,4
EMP00412,Sales,0.864,1,119.9,1,Normal,0,High,High,"High Risk, High Performer",2,1,1.3931787738279238,21,30,5
EMP00664,Operations,0.864,1,103.5,1,Normal,0,High,High,"High Risk, High Performer",2,3,1.152052623580748,30,20,5
EMP00776,HR,0.864,1,119.9,1,Normal,0,High,High,"High Risk, High Performer",2,3,1.474837789960273,23,35,5
EMP00468,Operations,0.862,1,119.9,1,Normal,0,High,High,"High Risk, High Performer",2,4,1.4749365000108547,18,39,5
EMP00667,Finance,0.862,1,119.9,1,Normal,0,High,High,"High Risk, High Performer",2,2,1.368104770193543,22,30,5
EMP01621,Sales,0.861,1,119.9,1,Normal,0,High,High,"High Risk, High Performer",1,1,1.4092838742916023,30,29,5
EMP01638,Operations,0.861,1,83.5,0,Normal,0,Medium,High,"High Risk, Medium Performer",5,5,1.0222521329483534,21,4,2
EMP00540,HR,0.86,1,100.2,1,Normal,0,High,High,"High Risk, High Performer",2,1,1.5696900451777236,26,8,5
EMP00533,Operations,0.859,1,107.4,1,Normal,0,High,High,"High Risk, High Performer",2,1,1.6006339144215531,23,14,5
EMP00780,Technology,0.859,1,107.4,1,Normal,0,High,High,"High Risk, High Performer",2,2,1.512980016669716,24,14,5
EMP00349,Marketing,0.858,1,103.5,1,Normal,0,High,High,"High Risk, High Performer",2,1,1.0,24,20,5
EMP00487,Operations,0.858,1,100.2,1,Normal,0,High,High,"High Risk, High Performer",2,2,1.333217549877342,22,13,5
EMP00639,Operations,0.858,1,97.4,1,Normal,0,High,High,"High Risk, High Performer",3,5,0.5547728111499468,20,23,4
EMP00724,Sales,0.858,1,111.7,1,Normal,0,High,High,"High Risk, High Performer",2,3,1.25338485316847,27,20,5
EMP01358,Sales,0.858,1,92.4,1,Normal,0,High,High,"High Risk, High Performer",2,2,1.4987017001545595,25,5,4
EMP00587,Technology,0.857,1,112.0,1,Normal,0,High,High,"High Risk, High Performer",1,1,0.987213108088878,17,29,5
EMP00575,Technology,0.856,1,107.4,1,Normal,0,High,High,"High Risk, High Performer",2,3,1.4992275009656235,22,16,5
EMP01538,Sales,0.856,1,77.0,1,Normal,0,Medium,High,"High Risk, Medium Performer",1,3,1.2692838742916022,20,1,4
EMP00669,Marketing,0.855,1,71.1,0,Normal,0,Medium,High,"High Risk, Medium Performer",4,2,0.8180286871693122,18,3,2
EMP00947,Sales,0.853,1,115.8,1,Normal,0,High,High,"High Risk, High Performer",1,3,1.4117671303451829,28,21,5
EMP01291,Sales,0.853,1,115.8,1,Normal,0,High,High,"High Risk, High Performer",1,3,1.50650180319423,21,22,5
EMP00140,Operations,0.852,1,83.5,0,Normal,0,Medium,High,"High Risk, Medium Performer",3,3,1.0123092286650892,23,5,2
EMP00424,Operations,0.852,1,94.4,1,Normal,0,High,High,"High Risk, High Performer",2,2,1.2306406443349327,21,13,5
EMP01806,Marketing,0.852,1,119.9,1,Normal,0,High,High,"High Risk, High Performer",2,2,1.2135209986772486,18,36,5
EMP00018,Technology,0.851,1,117.7,1,Normal,0,High,High,"High Risk, High Performer",1,4,0.7833445142404099,22,36,5
EMP01525,Sales,0.851,1,107.4,1,Normal,0,High,High,"High Risk, High Performer",2,3,1.3218341061308605,24,16,5
EMP00683,Operations,0.848,1,104.4,1,Normal,0,High,High,"High Risk, High Performer",1,5,0.8780474567440245,22,28,5
EMP00798,Sales,0.848,1,94.4,1,Normal,0,High,High,"High Risk, High Performer",1,5,1.1450489438433795,17,13,4
EMP01061,Marketing,0.847,1,71.1,0,Normal,0,Medium,High,"High Risk, Medium Performer",3,4,0.7867786871693122,21,3,2
EMP01076,Operations,0.847,1,86.6,0,Normal,0,High,High,"High Risk, High Performer",5,2,1.3132123396218225,23,0,2
EMP01117,Sales,0.847,1,115.8,1,Normal,0,High,High,"High Risk, High Performer",2,1,1.438887171561051,22,18,5
EMP01084,Operations,0.846,1,63.3,0,Normal,0,Low,High,"High Risk, Low Performer",3,3,0.6504569828278662,29,3,1
EMP00474,HR,0.845,1,119.9,1,Normal,0,High,High,"High Risk, High Performer",1,3,1.4504564941667275,26,35,5
EMP00596,Operations,0.845,1,119.9,1,Normal,0,High,High,"High Risk, High Performer",2,3,1.48162299459436,23,32,5
EMP01544,Technology,0.845,1,107.4,1,Normal,0,High,High,"High Risk, High Performer",1,2,1.3654428655648392,22,15,5
EMP00233,Operations,0.844,1,97.4,1,Normal,0,High,High,"High Risk, High Performer",5,3,0.6490784360549682,28,27,5
EMP01817,Finance,0.844,1,94.4,1,Normal,0,High,High,"High Risk, High Performer",1,2,1.005159766256372,17,14,4
EMP01203,Technology,0.843,1,92.4,1,Normal,0,High,High,"High Risk, High Performer",1,2,1.298103311581387,22,5,3
EMP00033,Sales,0.842,1,111.7,1,Normal,0,High,High,"High Risk, High Performer",2,1,1.3014940752189592,24,22,5
EMP00065,Sales,0.842,1,103.5,1,Normal,0,High,High,"High Risk, High Performer",2,3,0.998382277176713,21,18,4
EMP00483,Marketing,0.842,1,112.0,1,Normal,0,High,High,"High Risk, High Performer",2,5,1.058728091931217,21,25,5
EMP01427,Operations,0.842,1,93.0,1,Normal,0,High,High,"High Risk, High Performer",1,3,0.9168312962681544,24,20,5
EMP01765,Marketing,0.841,1,103.5,1,Normal,0,High,High,"High Risk, High Performer",2,3,1.0203166335978835,24,17,5
EMP00003,Technology,0.84,1,117.7,1,Normal,0,High,High,"High Risk, High Performer",2,4,0.6673070277083206,16,38,5
EMP01771,Operations,0.839,1,108.2,1,Normal,0,High,High,"High Risk, High Performer",2,3,0.9913705142956386,20,24,5
EMP01892,Finance,0.839,1,119.9,1,Normal,0,High,High,"High Risk, High Performer",1,4,1.1626673297691574,23,30,5
EMP00225,Operations,0.838,1,111.7,1,Normal,0,High,High,"High Risk, High Performer",2,3,1.3572498534615636,21,21,5
EMP01363,Operations,0.838,1,97.4,1,Normal,0,High,High,"High Risk, High Performer",3,2,0.5267134142370232,19,24,4
EMP01670,Sales,0.838,1,119.9,1,Normal,0,High,High,"High Risk, High Performer",1,3,1.3850077279752704,22,33,5
EMP01950,Marketing,0.838,1,77.0,0,Normal,0,Medium,High,"High Risk, Medium Performer",3,2,0.4701140873015873,26,13,2
EMP01955,Technology,0.838,1,119.9,1,Normal,0,High,High,"High Risk, High Performer",1,2,1.120967250106727,21,30,5
EMP01591,Operations,0.835,1,83.5,1,Normal,0,Medium,High,"High Risk, Medium Performer",2,2,1.1651650999717778,16,6,3
EMP01618,Operations,0.835,1,71.1,0,Normal,0,Medium,High,"High Risk, Medium Performer",3,4,0.895067624774765,19,4,2
EMP01293,Sales,0.833,1,83.5,1,Normal,0,Medium,High,"High Risk, Medium Performer",1,4,1.2639361154044306,26,6,4
EMP01645,Marketing,0.833,1,84.9,0,Normal,0,Medium,High,"High Risk, Medium Performer",3,5,0.4540447255291005,17,17,2
EMP00908,Operations,0.832,1,93.0,1,Normal,0,High,High,"High Risk, High Performer",1,4,0.6617892885830275,20,21,4
EMP01237,Sales,0.83,1,108.2,1,Normal,0,High,High,"High Risk, High Performer",1,4,1.1112828438948996,22,24,5
EMP01539,Sales,0.83,1,68.8,0,Normal,0,Low,High,"High Risk, Low Performer",4,2,0.6193508500772797,22,7,2
EMP01746,Sales,0.83,1,86.4,1,Normal,0,High,High,"High Risk, High Performer",1,3,0.8515713549716641,20,16,4
EMP00972,Sales,0.829,1,94.4,1,Normal,0,High,High,"High Risk, High Performer",1,3,0.9807934054611024,23,16,4
EMP01189,Sales,0.829,1,112.5,1,Normal,0,High,High,"High Risk, High Performer",1,2,0.8110458526532716,23,32,5
EMP00187,Operations,0.828,1,108.2,1,Normal,0,High,High,"High Risk, High Performer",2,3,1.006512819399518,24,23,5
EMP00699,HR,0.827,1,119.9,1,Normal,0,High,High,"High Risk, High Performer",1,4,1.4195658326432636,21,28,5
EMP00901,Technology,0.827,1,86.6,1,Normal,0,High,High,"High Risk, High Performer",2,4,1.4864711024374375,25,0,4
EMP01069,Sales,0.827,1,103.5,1,Normal,0,High,High,"High Risk, High Performer",2,2,1.073487892838743,22,19,5
EMP01315,Finance,0.827,1,118.6,1,Normal,0,High,High,"High Risk, High Performer",1,3,1.2308632765551826,25,26,5
EMP01882,Sales,0.827,1,77.0,0,Normal,0,Medium,High,"High Risk, Medium Performer",4,3,0.5629366306027821,19,13,2
EMP00916,Marketing,0.826,1,77.0,0,Normal,0,Medium,High,"High Risk, Medium Performer",1,2,1.28340980489418,20,0,3
EMP00929,Operations,0.826,1,119.4,1,Normal,0,High,High,"High Risk, High Performer",2,5,0.9950719666543648,19,38,5
EMP00270,Sales,0.825,1,63.3,0,Normal,0,Low,High,"High Risk, Low Performer",5,5,0.5252241112828439,22,5,1
EMP01065,Finance,0.825,1,112.5,1,Normal,0,High,High,"High Risk, High Performer",2,3,0.6368684984872974,23,33,5
EMP01517,Marketing,0.825,1,97.4,1,Normal,0,High,High,"High Risk, High Performer",1,3,0.701089203042328,25,24,5
EMP01667,Sales,0.825,1,118.6,1,Normal,0,High,High,"High Risk, High Performer",2,4,1.4750850077279754,28,27,5
EMP01596,Finance,0.824,1,77.0,0,Normal,0,Medium,High,"High Risk, Medium Performer",4,2,1.146856479754652,26,1,2
EMP00651,Operations,0.823,1,77.0,0,Normal,0,Medium,High,"High Risk, Medium Performer",3,1,1.1183270737902438,16,3,2
EMP01838,Operations,0.823,1,112.5,1,Normal,0,High,High,"High Risk, High Performer",2,4,0.7153789375420619,24,30,5
EMP00543,Technology,0.822,1,94.4,1,Normal,0,High,High,"High Risk, High Performer",2,3,0.9364924478054928,20,13,4
EMP01748,HR,0.822,1,86.4,0,Normal,0,High,High,"High Risk, High Performer",1,2,0.7427280636471316,19,13,3
EMP00737,Operations,0.819,1,119.9,1,Normal,0,High,High,"High Risk, High Performer",1,3,1.2619238868506175,24,31,5
EMP01648,HR,0.819,1,112.5,1,Normal,0,High,High,"High Risk, High Performer",1,4,0.8245720694751627,21,30,5
EMP01135,Sales,0.818,1,104.4,1,Normal,0,High,High,"High Risk, High Performer",2,1,0.8160638845955693,27,24,5
EMP00427,Marketing,0.816,1,83.5,1,Normal,0,Medium,High,"High Risk, Medium Performer",2,2,1.217127562830688,21,7,4
EMP00213,Technology,0.815,1,92.4,1,Normal,0,High,High,"High Risk, High Performer",1,2,1.3848874794169663,27,5,3
EMP00693,Operations,0.814,1,119.4,1,Normal,0,High,High,"High Risk, High Performer",2,1,1.072769902090615,22,34,5
EMP00747,Sales,0.813,1,79.1,0,Normal,0,Medium,High,"High Risk, Medium Performer",2,3,0.8093353941267388,18,12,4
EMP00900,Technology,0.813,1,93.0,1,Normal,0,High,High,"High Risk, High Performer",2,4,0.8038055741904007,19,18,5
EMP01374,HR,0.813,1,63.3,0,Normal,0,Low,High,"High Risk, Low Performer",3,3,0.6364084233917884,25,0,1
EMP01037,Marketing,0.812,1,71.1,0,Normal,0,Medium,High,"High Risk, Medium Performer",3,3,0.8036024305555556,19,5,2
EMP01432,Technology,0.812,1,68.8,0,Normal,0,Low,High,"High Risk, Low Performer",3,3,0.6163424203614483,27,7,1
EMP00268,Operations,0.811,1,111.7,1,Normal,0,High,High,"High Risk, High Performer",2,2,1.3140698608427588,22,17,5
