Employee_ID,Age,Attrition_Target,Base_Salary,Bonus_Last_Year,Tax_Deductions,Training_Hours_Completed,KPI_Achievement_Pct,Manager_Rating,Satisfaction_Score,Work_Life_Balance,Total_Overtime_Hours,Total_Late_Days,Total_Working_Days_Attended,Total_Leave_Days,Tenure_Months,Absenteeism_Rate,Compa_Ratio,Avg_Daily_Overtime,Department_HR,Department_Marketing,Department_Operations,Department_Sales,Department_Technology,Gender_Male,Gender_Other,Attendance_Anomaly_Flag,Attendance_Status,Department,Critical_Flight_Risk
EMP00146,48,0,41754,11088,6744,25,92,4,5,3,32,2,64,0,76.14980289093297,0.0,0.4244069037018967,0.5,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP00147,30,0,66745,12685,7256,31,107,5,4,1,23,1,64,0,30.946123521682,0.0,0.6784269480189465,0.359375,0,0,0,0,1,0,0,1,Normal,Technology,0
EMP00148,58,1,112914,8774,16859,9,88,4,1,2,19,1,64,0,54.30354796320631,0.0,1.225647482795302,0.296875,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP00149,54,0,95833,6869,10423,22,110,5,5,3,16,0,63,1,29.829172141918527,0.0153846153846153,0.9874600721277692,0.2539682539682539,0,0,0,1,0,0,0,1,Normal,Sales,0
EMP00150,45,0,60140,11698,10089,5,68,2,3,3,25,1,64,0,8.639947437582128,0.0,0.6528015978116927,0.390625,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP00151,36,0,114907,5696,11608,22,102,5,2,3,24,0,64,0,48.68593955321945,0.0,1.1839979392065945,0.375,0,0,0,1,0,0,0,1,Normal,Sales,0
EMP00152,53,0,100653,12595,14717,27,111,5,1,3,27,2,63,1,69.34954007884362,0.0153846153846153,1.0230834908824784,0.4285714285714285,0,0,0,0,1,0,0,1,Normal,Technology,0
EMP00153,53,0,132535,3038,22853,29,120,5,2,3,22,2,62,2,94.02102496714848,0.0307692307692307,1.3656362699639362,0.3548387096774194,0,0,0,1,0,1,0,1,Normal,Sales,0
EMP00154,45,0,101521,2845,24059,13,91,4,4,3,18,3,64,0,8.21287779237845,0.0,1.031906243011933,0.28125,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP00155,33,0,118315,7864,22897,36,120,5,1,3,24,3,64,0,34.88830486202365,0.0,1.2191138588356518,0.375,0,0,0,1,0,0,0,1,Normal,Sales,0
EMP00156,23,1,71075,10958,9876,31,109,5,2,3,25,1,64,0,16.68856767411301,0.0,0.7714977313679092,0.390625,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP00157,24,0,70697,6609,22835,33,112,5,4,4,19,1,63,1,76.80683311432325,0.0153846153846153,0.7410509323801637,0.3015873015873015,1,0,0,0,0,0,0,1,Normal,HR,0
EMP00158,58,0,94544,12386,8007,21,108,5,3,3,28,0,64,0,53.90932982917214,0.0,0.9770171957671958,0.4375,0,1,0,0,0,1,0,1,Normal,Marketing,0
EMP00159,38,0,49795,1265,19325,30,98,5,4,2,21,1,64,0,34.88830486202365,0.0,0.5061393344310952,0.328125,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP00160,23,0,104555,12445,8124,6,91,4,4,1,17,1,64,0,63.53482260183968,0.0,1.0627452176211096,0.265625,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP00161,23,0,92204,14945,6753,20,98,5,1,3,19,0,64,0,81.83311432325887,0.0,0.9372039600739972,0.296875,0,0,0,0,1,0,0,1,Normal,Technology,0
EMP00162,49,0,143996,12841,22996,15,110,5,4,1,26,1,64,0,57.29303547963206,0.0,1.488053902116402,0.40625,0,1,0,0,0,1,0,1,Normal,Marketing,0
EMP00163,44,0,109754,12938,8275,19,103,5,2,3,24,0,64,0,92.18134034165573,0.0,1.1155902502490294,0.375,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP00164,58,0,104860,11159,13747,18,102,5,3,4,24,0,64,0,9.85545335085414,0.0,1.080473982483256,0.375,0,0,0,1,0,0,0,1,Normal,Sales,0
EMP00165,53,0,143107,2274,17443,31,120,5,3,3,20,0,64,0,21.32063074901445,0.0,1.4788669808201058,0.3125,0,1,0,0,0,0,0,1,Normal,Marketing,0
EMP00166,54,1,91529,2470,23433,14,93,4,2,2,21,1,64,0,96.71484888304862,0.0,0.9431117980422464,0.328125,0,0,0,1,0,1,0,1,Normal,Sales,0
EMP00167,22,0,51672,10482,5824,4,60,1,5,3,25,1,62,2,35.31537450722733,0.0307692307692307,0.5252180276879918,0.4032258064516129,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP00168,40,0,94238,2577,18880,10,81,3,3,2,16,0,64,0,42.83837056504599,0.0,0.9578784737045396,0.25,0,0,0,0,1,0,0,1,Normal,Technology,0
EMP00169,23,0,136578,3660,16041,14,116,5,1,3,25,2,64,0,41.52431011826544,0.0,1.482513079912294,0.390625,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP00170,47,0,75950,1068,24414,28,105,5,5,3,23,0,64,0,23.258869908015768,0.0,0.7869161589788222,0.359375,0,0,0,0,0,1,0,1,Normal,Finance,0
EMP00171,53,1,51009,5591,6081,3,64,1,3,2,19,1,64,0,32.8515111695138,0.0,0.5255950540958269,0.296875,0,0,0,1,0,0,0,1,Normal,Sales,0
EMP00172,27,0,87096,14706,16517,35,115,5,3,4,32,0,63,1,81.2089356110381,0.0153846153846153,0.8852838933951332,0.5079365079365079,0,0,0,0,1,0,0,-1,Anomaly,Technology,0
EMP00173,53,0,59544,5974,21876,22,91,4,3,2,22,1,64,0,69.41524310118265,0.0,0.6463321972081714,0.34375,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP00174,25,0,95728,14987,9764,14,92,4,4,5,25,0,63,1,58.90275952693823,0.0153846153846153,0.9918355505822868,0.3968253968253968,0,0,0,0,0,1,0,1,Normal,Finance,0
EMP00175,32,1,69381,10928,13266,2,68,2,1,1,19,2,64,0,36.62943495400789,0.0,0.7148995363214837,0.296875,0,0,0,1,0,1,0,1,Normal,Sales,0
EMP00176,38,1,65287,4829,16183,31,97,5,2,2,26,0,63,1,24.47437582128778,0.0153846153846153,0.7086707335605583,0.4126984126984127,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP00177,59,0,104610,1950,24744,9,89,4,3,2,31,2,64,0,94.7766097240473,0.0,1.0633042629749343,0.484375,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP00178,45,1,108122,8283,21712,39,120,5,1,1,22,1,62,2,81.14323258869908,0.0307692307692307,1.1333424177943627,0.3548387096774194,1,0,0,0,0,0,0,1,Normal,HR,0
EMP00179,26,0,108184,3093,17877,37,120,5,4,3,19,2,64,0,40.86727989487516,0.0,1.1179728835978835,0.296875,0,1,0,0,0,0,0,1,Normal,Marketing,0
EMP00180,55,0,80081,10411,14982,21,94,4,3,3,22,2,64,0,25.19710906701708,0.0,0.8139801996300137,0.34375,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP00181,27,1,123637,13915,13968,13,97,5,2,3,22,3,64,0,23.98160315374507,0.0,1.342042420163689,0.34375,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP00182,43,1,85312,5311,19639,16,91,4,1,2,29,0,64,0,77.20105124835742,0.0,0.8839156202080484,0.453125,0,0,0,0,0,0,0,1,Normal,Finance,0
EMP00183,32,0,127228,13388,9674,20,108,5,4,3,18,3,63,1,80.15768725361366,0.0153846153846153,1.3147734788359788,0.2857142857142857,0,1,0,0,0,1,0,1,Normal,Marketing,0
EMP00184,37,0,112943,13592,9316,14,96,5,4,3,19,2,62,2,40.76872536136662,0.0307692307692307,1.148004716309894,0.3064516129032258,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP00185,54,0,122790,1387,20314,14,97,5,3,3,28,1,64,0,94.57950065703022,0.0,1.2480941635665062,0.4375,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP00186,30,0,120770,4274,14695,0,72,2,3,3,29,1,64,0,21.74770039421813,0.0,1.2444100978876869,0.453125,0,0,0,1,0,0,0,1,Normal,Sales,0
EMP00187,27,1,92726,2285,20814,23,109,5,2,3,24,2,64,0,96.35348226018397,0.0,1.006512819399518,0.375,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP00188,37,1,62211,3206,24709,11,72,2,3,1,21,1,64,0,81.76741130091983,0.0,0.6323412819418186,0.328125,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP00189,50,1,69480,2924,13379,9,75,2,1,3,26,0,64,0,35.90670170827858,0.0,0.7282942526807895,0.40625,1,0,0,0,0,0,0,1,Normal,HR,0
EMP00190,24,0,87780,7045,6214,30,117,5,3,3,26,1,62,2,70.10512483574244,0.0307692307692307,0.9094865100087032,0.4193548387096774,0,0,0,0,0,1,0,1,Normal,Finance,0
EMP00191,41,0,97138,8471,16638,10,84,3,3,3,21,0,64,0,18.85676741130092,0.0,0.9873554105425788,0.328125,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP00192,57,0,130382,13330,15713,15,102,5,5,2,37,2,64,0,8.21287779237845,0.0,1.350884827386133,0.578125,0,0,0,0,0,1,0,-1,Anomaly,Finance,0
EMP00193,40,0,82503,1618,20977,8,80,3,3,2,27,3,63,1,23.0946123521682,0.0153846153846153,0.8385985241202659,0.4285714285714285,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP00194,47,0,97893,10979,17071,13,96,5,4,2,25,0,64,0,20.302233902759525,0.0,1.0625990491283677,0.390625,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP00195,24,0,86193,8562,8136,18,91,4,3,2,22,2,62,2,25.2299605781866,0.0307692307692307,0.888129829984544,0.3548387096774194,0,0,0,1,0,0,0,1,Normal,Sales,0
EMP00196,40,0,101358,5896,11618,30,118,5,5,2,25,0,64,0,57.45729303547963,0.0,1.0302494358724157,0.390625,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP00197,41,0,120857,11375,10265,8,85,3,3,4,20,3,64,0,44.448094612352165,0.0,1.2453065430190624,0.3125,0,0,0,1,0,0,0,1,Normal,Sales,0
EMP00198,53,0,118182,12026,12965,35,120,5,3,3,19,2,64,0,97.8646517739816,0.0,1.21774343122102,0.296875,0,0,0,1,0,1,0,1,Normal,Sales,0
EMP00199,28,0,62117,7843,14597,38,117,5,4,3,23,0,61,3,49.67148488830486,0.0461538461538461,0.6742613377331047,0.3770491803278688,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP00200,54,1,99056,9895,13708,25,107,5,1,2,19,0,64,0,95.63074901445466,0.0,1.0263168801027809,0.296875,0,0,0,0,0,1,0,1,Normal,Finance,0
EMP00201,39,1,98706,10460,11569,7,81,3,2,4,30,2,63,1,83.67279894875163,0.0153846153846153,1.020027281746032,0.4761904761904761,0,1,0,0,0,0,0,1,Normal,Marketing,0
EMP00202,22,1,110429,7063,22875,23,105,5,1,2,20,0,64,0,21.64914586070959,0.0,1.1224512614096074,0.3125,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP00203,32,1,49476,8495,10213,7,67,2,4,3,20,0,64,0,52.72667542706965,0.0,0.5028968713789108,0.3125,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP00204,49,0,122806,11966,16881,18,112,5,1,5,26,1,63,1,60.906701708278575,0.0153846153846153,1.248256794942164,0.4126984126984127,0,0,0,0,1,0,0,1,Normal,Technology,0
EMP00205,46,0,95006,1348,9228,29,110,5,4,3,28,1,63,1,54.43495400788436,0.0153846153846153,0.9817915013227512,0.4444444444444444,0,1,0,0,0,1,0,1,Normal,Marketing,0
EMP00206,44,0,127238,5556,9409,21,111,5,3,5,22,0,64,0,32.75295663600526,0.0,1.3811301912597964,0.34375,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP00207,52,1,109918,14773,5590,8,90,4,1,3,25,1,62,2,11.826544021024969,0.0307692307692307,1.1325914477073673,0.4032258064516129,0,0,0,1,0,0,0,1,Normal,Sales,0
EMP00208,51,0,103155,5289,24440,3,83,3,3,2,26,0,63,1,92.3784494086728,0.0153846153846153,1.0485149722510216,0.4126984126984127,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP00209,56,0,107321,2422,23590,36,120,5,2,2,25,0,63,1,7.194480946123521,0.0153846153846153,1.1090546461640212,0.3968253968253968,0,1,0,0,0,1,0,1,Normal,Marketing,0
EMP00210,28,0,85798,3628,7708,7,78,3,3,2,24,3,64,0,7.720105124835742,0.0,0.9313114647330828,0.375,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP00211,37,0,117271,2428,10981,0,80,3,3,1,16,1,64,0,10.446780551905388,0.0,1.2150420655642589,0.25,0,0,0,0,0,1,0,1,Normal,Finance,0
EMP00212,47,0,70177,3033,17221,27,103,5,3,3,23,1,61,3,85.0197109067017,0.0461538461538461,0.7617502116666305,0.3770491803278688,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP00213,23,1,136248,6157,22131,5,83,3,1,2,27,3,62,2,38.30486202365309,0.0307692307692307,1.3848874794169663,0.4354838709677419,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP00214,22,0,122215,8860,18785,35,120,5,3,4,27,0,64,0,60.2496714848883,0.0,1.2422495985037914,0.421875,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP00215,33,0,83013,8691,11553,10,88,4,4,2,23,1,62,2,58.90275952693823,0.0307692307692307,0.90108112802032,0.3709677419354839,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP00216,26,0,140901,7813,22881,4,93,4,4,3,28,2,64,0,8.081471747700395,0.0,1.4598719383314684,0.4375,0,0,0,0,0,0,0,1,Normal,Finance,0
EMP00217,58,0,122600,1414,6379,23,111,5,4,5,19,2,62,2,43.29829172141918,0.0307692307692307,1.263266357547656,0.3064516129032258,0,0,0,1,0,1,0,1,Normal,Sales,0
EMP00218,53,1,136099,13860,12360,17,108,5,2,2,24,1,64,0,100.13140604467804,0.0,1.4101185295702268,0.375,0,0,0,0,0,1,0,1,Normal,Finance,0
EMP00219,30,0,93450,6708,8770,19,106,5,4,3,24,0,64,0,50.65703022339027,0.0,1.0143716214749363,0.375,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP00220,56,0,138628,8721,24726,27,120,5,3,3,20,1,64,0,31.40604467805519,0.0,1.4325810185185186,0.3125,0,1,0,0,0,0,0,1,Normal,Marketing,0
EMP00221,40,1,87928,14294,19449,12,89,4,1,2,24,1,63,1,28.613666228646515,0.0153846153846153,0.9110199345186292,0.3809523809523809,0,0,0,0,0,1,0,1,Normal,Finance,0
EMP00222,37,0,132403,6635,14088,4,91,4,4,3,23,4,62,2,72.17477003942182,0.0307692307692307,1.3642761463163318,0.3709677419354839,0,0,0,1,0,0,0,1,Normal,Sales,0
EMP00223,24,0,85382,3621,6546,29,109,5,5,2,19,3,64,0,82.8515111695138,0.0,0.8949801364765568,0.296875,1,0,0,0,0,1,0,1,Normal,HR,0
EMP00224,41,0,139290,11648,24510,0,85,3,3,3,19,0,64,0,65.01314060446781,0.0,1.4600475885997002,0.296875,1,0,0,0,0,1,0,1,Normal,HR,0
EMP00225,45,1,125038,5315,11208,21,112,5,2,3,21,0,62,2,54.73061760840999,0.0307692307692307,1.3572498534615636,0.3387096774193548,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP00226,54,1,40760,754,21350,17,81,3,2,3,17,0,63,1,35.282522996057814,0.0153846153846153,0.4424375312072596,0.2698412698412698,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP00227,45,0,64142,2347,13875,4,73,2,3,3,24,2,62,2,19.21813403416557,0.0307692307692307,0.6962421032064781,0.3870967741935484,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP00228,32,0,147532,13102,6295,30,120,5,4,2,27,0,62,2,56.73455978975033,0.0307692307692307,1.499583257099876,0.4354838709677419,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP00229,29,1,57290,14882,20861,5,60,1,2,3,27,0,62,2,74.31011826544021,0.0307692307692307,0.5935803390111484,0.4354838709677419,0,0,0,0,0,1,0,1,Normal,Finance,0
EMP00230,57,0,111035,726,18973,26,116,5,4,4,20,1,64,0,16.45860709592641,0.0,1.205251503375811,0.3125,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP00231,59,1,40364,13018,22769,24,92,4,2,4,22,2,62,2,77.59526938239159,0.0307692307692307,0.4182104521530109,0.3548387096774194,0,0,0,0,0,0,0,1,Normal,Finance,0
EMP00232,41,0,96921,4923,19481,28,116,5,4,3,19,1,63,1,58.37713534822601,0.0153846153846153,1.0520482817011485,0.3015873015873015,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP00233,56,1,59797,2649,22326,27,97,5,5,3,28,1,64,0,46.320630749014455,0.0,0.6490784360549682,0.4375,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP00234,46,0,146331,13619,8280,15,120,5,3,5,25,0,64,0,32.81865965834428,0.0,1.507789799072643,0.390625,0,0,0,1,0,0,0,1,Normal,Sales,0
EMP00235,56,1,72535,10238,18597,11,75,2,3,2,20,0,61,3,79.63206307490144,0.0461538461538461,0.760316977809457,0.3278688524590163,1,0,0,0,0,0,0,1,Normal,HR,0
EMP00236,46,0,86300,2815,22417,19,92,4,4,3,24,1,63,1,96.38633377135348,0.0153846153846153,0.8771929824561403,0.3809523809523809,0,0,0,0,1,0,0,1,Normal,Technology,0
EMP00237,50,0,87176,9066,7786,17,95,4,3,2,22,1,64,0,100.06570302233902,0.0,0.8982586295723853,0.34375,0,0,0,1,0,0,0,1,Normal,Sales,0
EMP00238,39,0,56105,3279,7233,33,116,5,3,5,20,0,64,0,96.97766097240472,0.0,0.5797887731481481,0.3125,0,1,0,0,0,1,0,1,Normal,Marketing,0
EMP00239,39,0,47939,2984,6620,22,85,3,3,3,22,2,61,3,72.96320630749014,0.0461538461538461,0.5203634153224931,0.360655737704918,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP00240,23,1,119472,10370,8535,26,117,5,2,3,23,0,64,0,55.7161629434954,0.0,1.2143684820393974,0.359375,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP00241,56,0,82029,3807,24589,16,95,4,4,1,20,0,64,0,20.9592641261498,0.0,0.8337805696163932,0.3125,0,0,0,0,1,0,0,1,Normal,Technology,0
EMP00242,37,1,55863,7876,7882,20,88,4,2,3,25,1,64,0,90.63731931668856,0.0,0.5787952256620664,0.390625,0,0,0,0,0,0,0,1,Normal,Finance,0
EMP00243,57,0,118097,6099,21554,39,120,5,5,3,24,0,62,2,68.42969776609723,0.0307692307692307,1.2003923481937753,0.3870967741935484,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP00244,54,1,50447,13965,14745,30,104,5,2,3,18,1,61,3,51.4454664914586,0.0461538461538461,0.5127665629891647,0.2950819672131147,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP00245,25,0,136160,607,8897,2,89,4,4,2,26,2,64,0,95.07227332457292,0.0,1.3839930068508468,0.40625,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP00246,54,0,86940,6169,20861,16,97,5,2,3,17,1,64,0,25.78843626806833,0.0,0.8836982374824663,0.265625,0,0,0,0,1,0,0,1,Normal,Technology,0
EMP00247,35,0,117947,7790,7837,25,120,5,3,1,21,0,63,1,76.74113009198423,0.0153846153846153,1.19886767904698,0.3333333333333333,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP00248,42,0,125001,5573,13599,22,115,5,3,3,27,1,64,0,26.41261498028909,0.0,1.2880061823802165,0.421875,0,0,0,1,0,0,0,1,Normal,Sales,0
EMP00249,41,0,143752,634,20911,5,96,5,4,2,30,1,64,0,37.31931668856768,0.0,1.481215868109222,0.46875,0,0,0,1,0,0,1,1,Normal,Sales,0
EMP00250,29,0,59642,13497,11721,27,101,5,3,2,19,1,63,1,58.14717477003942,0.0153846153846153,0.6473959577100927,0.3015873015873015,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP00251,28,0,136798,12771,22063,7,98,5,4,2,22,0,64,0,24.441524310118265,0.0,1.433926269116676,0.34375,1,0,0,0,0,1,0,1,Normal,HR,0
EMP00252,24,0,135899,10919,10487,7,96,5,3,2,13,2,64,0,15.308804204993429,0.0,1.4080463342865432,0.203125,0,0,0,0,0,1,0,-1,Anomaly,Finance,0
EMP00253,38,0,107643,1074,20121,18,102,5,3,1,17,0,63,1,72.33902759526939,0.0153846153846153,1.0941330731231322,0.2698412698412698,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP00254,54,0,47928,1914,5236,37,116,5,4,4,27,1,64,0,22.306176084099867,0.0,0.4871622857839848,0.421875,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP00255,33,0,88002,14340,16629,28,117,5,2,3,23,1,64,0,14.553219448094612,0.0,0.911786646773592,0.359375,0,0,0,0,0,1,0,1,Normal,Finance,0
EMP00256,43,0,124853,588,16549,22,108,5,3,2,19,0,63,1,85.97240473061761,0.0153846153846153,1.269063446565429,0.3015873015873015,0,0,0,0,1,0,0,1,Normal,Technology,0
EMP00257,43,0,65017,3231,7423,31,108,5,3,3,24,1,64,0,35.4796320630749,0.0,0.6699330242143225,0.375,0,0,0,1,0,1,0,1,Normal,Sales,0
EMP00258,51,0,119064,6351,17906,9,90,4,3,3,26,2,64,0,23.98160315374507,0.0,1.230406746031746,0.40625,0,1,0,0,0,1,0,1,Normal,Marketing,0
EMP00259,59,1,53313,10496,19988,26,95,4,3,4,28,0,64,0,48.48883048620236,0.0,0.5509362599206349,0.4375,0,1,0,0,0,0,0,1,Normal,Marketing,0
EMP00260,59,1,41559,13516,6032,0,55,1,3,2,29,3,64,0,59.85545335085413,0.0,0.422424833811063,0.453125,0,0,0,0,1,0,0,1,Normal,Technology,0
EMP00261,29,1,90893,3838,11339,38,120,5,2,2,28,1,63,1,33.27858081471748,0.0153846153846153,0.93655847501288,0.4444444444444444,0,0,0,1,0,1,0,1,Normal,Sales,0
EMP00262,48,0,55167,1973,7940,28,99,5,4,5,17,2,61,3,50.62417871222076,0.0461538461538461,0.5700954861111112,0.2786885245901639,0,1,0,0,0,0,0,-1,Anomaly,Marketing,0
EMP00263,48,0,120879,14346,17262,2,75,2,5,2,22,2,63,1,15.407358738501973,0.0153846153846153,1.228669878636336,0.3492063492063492,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP00264,55,0,78598,5044,24516,36,116,5,3,1,23,2,64,0,48.85019710906702,0.0,0.8143520245347922,0.359375,0,0,0,0,0,0,0,1,Normal,Finance,0
EMP00265,42,0,47523,10247,16652,30,104,5,3,1,15,2,64,0,31.57030223390276,0.0,0.492384682332463,0.234375,0,0,0,0,0,0,0,1,Normal,Finance,0
EMP00266,51,1,89777,11672,9942,10,73,2,1,1,25,1,62,2,101.14980289093296,0.0307692307692307,0.9745023120508868,0.4032258064516129,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP00267,54,0,68439,10271,11961,21,99,5,4,5,20,3,64,0,97.07621550591328,0.0,0.695645544916753,0.3125,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP00268,49,1,121060,6103,12730,17,107,5,2,2,22,3,64,0,16.95137976346912,0.0,1.3140698608427588,0.34375,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP00269,54,1,53285,6683,5633,34,114,5,3,4,25,2,63,1,80.38764783180027,0.0153846153846153,0.5585371222523873,0.3968253968253968,1,0,0,0,0,1,0,1,Normal,HR,0
EMP00270,26,0,50973,5837,11822,5,63,1,5,5,22,1,64,0,97.33902759526936,0.0,0.5252241112828439,0.34375,0,0,0,1,0,1,0,1,Normal,Sales,0
EMP00271,40,0,62694,11244,11487,2,55,1,3,3,26,2,61,3,36.49802890932983,0.0461538461538461,0.637250716594499,0.4262295081967213,0,0,0,0,1,1,0,-1,Anomaly,Technology,0
EMP00272,25,0,75774,12674,20131,4,72,2,4,1,18,2,64,0,24.31011826544021,0.0,0.7850926271291807,0.28125,0,0,0,0,0,1,0,1,Normal,Finance,0
EMP00273,56,1,44302,9443,24830,8,71,2,3,1,22,2,63,1,74.31011826544021,0.0153846153846153,0.4503059502754569,0.3492063492063492,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP00274,38,1,62391,6783,10738,27,104,5,1,3,23,1,62,2,74.34296977660972,0.0307692307692307,0.6428748068006183,0.3709677419354839,0,0,0,1,0,0,0,1,Normal,Sales,0
EMP00275,49,0,44611,14078,8098,18,79,3,4,3,25,3,64,0,29.23784494086728,0.0,0.4534467687178549,0.390625,0,0,0,0,1,0,0,1,Normal,Technology,0
EMP00276,51,1,49372,5594,13097,27,97,5,1,3,23,1,62,2,69.25098554533508,0.0307692307692307,0.535918198988342,0.3709677419354839,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP00277,50,0,64312,11987,18136,26,98,5,4,3,23,2,63,1,95.86070959264126,0.0153846153846153,0.6980874020363416,0.365079365079365,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP00278,27,1,54080,3822,10476,12,72,2,1,4,27,0,62,2,87.02365308804205,0.0307692307692307,0.5603216047080277,0.4354838709677419,0,0,0,0,0,1,0,1,Normal,Finance,0
EMP00279,56,0,120618,12494,13253,37,120,5,4,3,16,2,64,0,11.662286465177395,0.0,1.2260169543209125,0.25,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP00280,58,1,148397,3389,23201,20,114,5,2,3,19,1,64,0,11.727989487516425,0.0,1.5083755158463947,0.296875,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP00281,45,0,136213,5914,9887,26,120,5,3,4,20,1,64,0,13.699080157687254,0.0,1.4076244212962965,0.3125,0,1,0,0,0,0,0,1,Normal,Marketing,0
EMP00282,50,0,60874,1780,23982,5,63,1,3,1,24,1,62,2,71.97766097240472,0.0307692307692307,0.6272436888201958,0.3870967741935484,0,0,0,1,0,1,0,1,Normal,Sales,0
EMP00283,52,0,102537,10796,16643,37,120,5,3,2,28,1,64,0,18.23258869908016,0.0,1.0422333353662254,0.4375,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP00284,56,0,113914,3688,14492,10,93,4,3,1,29,2,64,0,23.52168199737188,0.0,1.1802602677276306,0.453125,0,0,0,0,0,1,0,1,Normal,Finance,0
EMP00285,54,1,41597,14683,7653,16,82,3,3,1,18,1,64,0,32.16162943495401,0.0,0.4515229142695873,0.28125,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP00286,42,0,51600,13080,6454,38,113,5,3,3,19,4,64,0,23.390275952693823,0.0,0.5346263831903518,0.296875,0,0,0,0,0,0,0,1,Normal,Finance,0
EMP00287,53,0,43747,14569,22522,6,57,1,3,2,27,0,64,0,42.18134034165571,0.0,0.4532616353765178,0.421875,0,0,0,0,0,0,0,1,Normal,Finance,0
EMP00288,44,0,119415,9916,10807,29,120,5,3,3,22,1,64,0,61.00525624178712,0.0,1.2962138809890802,0.34375,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP00289,54,0,118553,7211,8192,20,116,5,3,5,22,2,63,1,76.93823915900131,0.0153846153846153,1.2050273424000326,0.3492063492063492,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP00290,24,1,64815,13293,17812,0,59,1,2,2,19,1,63,1,97.50328515111694,0.0153846153846153,0.6697978670634921,0.3015873015873015,0,1,0,0,0,1,0,1,Normal,Marketing,0
EMP00291,39,0,124500,10976,20775,24,115,5,5,3,24,1,64,0,68.88961892247043,0.0,1.3514100253999957,0.375,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP00292,46,0,134348,5037,15402,31,120,5,3,1,26,0,64,0,49.08015768725361,0.0,1.3655750035575611,0.40625,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP00293,52,1,145736,13453,18074,7,105,5,2,2,16,0,64,0,10.545335085413928,0.0,1.5099672593145177,0.25,0,0,0,0,0,0,0,1,Normal,Finance,0
